date,location,product,product_name,is_promo,promo_uplift,lead_time_days,purchase_price,cost_of_ordering,forecast_demand,forecast_std,observed_demand,corrected_observed_demand,stockout_flag,mode
2024-11-19,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,1.3151,1.8006,3.0,3.0,0,rolling
2024-11-20,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,1.0437,1.6975,1.0,1.0,0,rolling
2024-11-21,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,0.7535,1.691,1.0,1.0,0,rolling
2024-11-22,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,0.9008,1.691,1.0,1.0,0,rolling
2024-11-23,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,0.9483,1.6869,0.0,0.0,0,rolling
2024-11-24,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,0.7477,1.6932,4.0,4.0,0,rolling
2024-11-25,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,0.6807,1.7365,0.0,0.0,0,rolling
2024-11-26,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,1.203,1.743,1.0,1.0,0,rolling
2024-11-27,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,1.1011,1.6143,2.0,2.0,0,rolling
2024-11-28,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,0.7833,1.4756,0.0,0.0,0,rolling
2024-11-29,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,0.8841,1.4756,2.0,2.0,0,rolling
2024-11-30,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,0.9877,1.4756,0.0,0.0,0,rolling
2024-12-01,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,1.002,1.236,1.0,1.0,0,rolling
2024-12-02,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,0.6636,1.2263,0.0,0.0,0,rolling
2024-12-03,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,0.9709,1.2263,0.0,0.0,0,rolling
2024-12-04,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,0.8646,1.0937,1.0,1.0,0,rolling
2024-12-05,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,0.6868,1.0019,0.0,0.0,0,rolling
2024-12-06,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,0.7743,1.0019,2.0,2.0,0,rolling
2024-12-07,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,0.5877,1.0127,2.0,2.0,0,rolling
2024-12-08,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,0.9395,1.0221,1.0,1.0,0,rolling
2024-12-09,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,0.7036,1.0175,3.0,3.0,0,rolling
2024-12-10,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,0.8937,1.054,1.0,1.0,0,rolling
2024-12-11,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,0.8964,1.0484,1.0,1.0,0,rolling
2024-12-12,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,0.8821,1.0425,1.0,1.0,0,rolling
2024-12-13,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,1.0865,0.9528,1.0,1.0,0,rolling
2024-12-14,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,0.8411,0.9528,0.0,0.0,0,rolling
2024-12-15,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,1.1436,0.9528,2.0,2.0,0,rolling
2024-12-16,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,1.0007,0.9595,0.0,0.0,0,rolling
2024-12-17,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,1.0578,0.9595,0.0,0.0,0,rolling
2024-12-18,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,1.0362,0.9595,0.0,0.0,0,rolling
2024-12-19,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,0.7748,0.9595,1.0,1.0,0,rolling
2024-12-20,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,1.0543,0.953,7.0,7.0,0,rolling
2024-12-21,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,0.9187,1.2531,1.0,1.0,0,rolling
2024-12-22,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,1.2848,1.2531,2.0,2.0,0,rolling
2024-12-23,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,0.9901,1.2536,3.0,3.0,0,rolling
2024-12-24,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,1.0954,1.2812,0.0,0.0,0,rolling
2024-12-25,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,1.0527,1.2812,1.0,1.0,0,rolling
2024-12-26,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,0.8616,1.2736,1.0,1.0,0,rolling
2024-12-27,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,1.3893,1.2657,1.0,1.0,0,rolling
2024-12-28,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,0.892,1.2657,1.0,1.0,0,rolling
2024-12-29,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,1.3456,1.2657,1.0,1.0,0,rolling
2024-12-30,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,1.0564,1.2387,0.0,0.0,0,rolling
2024-12-31,841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0,1.77040170630039,3.0,9.19,2.57,1.0127,1.2463,0.0,0.0,0,rolling
2024-10-01,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0161,0.1856,0.0,0.0,0,rolling
2024-10-02,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0161,0.1856,0.0,0.0,0,rolling
2024-10-03,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0161,0.1856,0.0,0.0,0,rolling
2024-10-04,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0161,0.1856,0.0,0.0,0,rolling
2024-10-05,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0161,0.1856,0.0,0.0,0,rolling
2024-10-06,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0598,0.1856,0.0,0.0,0,rolling
2024-10-07,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0598,0.1856,0.0,0.0,0,rolling
2024-10-08,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0161,0.1856,0.0,0.0,0,rolling
2024-10-09,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0161,0.1856,0.0,0.0,0,rolling
2024-10-10,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0161,0.1856,0.0,0.0,0,rolling
2024-10-11,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0161,0.1856,0.0,0.0,0,rolling
2024-10-12,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0161,0.1856,0.0,0.0,0,rolling
2024-10-13,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0598,0.1856,0.0,0.0,0,rolling
2024-10-14,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0437,0.1856,0.0,0.0,0,rolling
2024-10-15,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0,0.1856,0.0,0.0,0,rolling
2024-10-16,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0,0.1856,0.0,0.0,0,rolling
2024-10-17,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0,0.1856,0.0,0.0,0,rolling
2024-10-18,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0,0.1856,0.0,0.0,0,rolling
2024-10-19,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0,0.1856,0.0,0.0,0,rolling
2024-10-20,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0437,0.1856,0.0,0.0,0,rolling
2024-10-21,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0437,0.1856,0.0,0.0,0,rolling
2024-10-22,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0,0.1856,0.0,0.0,0,rolling
2024-10-23,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0,0.1856,0.0,0.0,0,rolling
2024-10-24,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0,0.1856,0.0,0.0,0,rolling
2024-10-25,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0,0.1856,0.0,0.0,0,rolling
2024-10-26,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0,0.1856,0.0,0.0,0,rolling
2024-10-27,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0437,0.1856,0.0,0.0,0,rolling
2024-10-28,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0437,0.1856,0.0,0.0,0,rolling
2024-10-29,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0,0.1324,0.0,0.0,0,rolling
2024-10-30,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0,0.1324,0.0,0.0,0,rolling
2024-10-31,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0,0.1324,0.0,0.0,0,rolling
2024-11-01,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0,0.1324,0.0,0.0,0,rolling
2024-11-02,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0,0.1324,0.0,0.0,0,rolling
2024-11-03,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0437,0.1324,0.0,0.0,0,rolling
2024-11-04,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0,0.1324,0.0,0.0,0,rolling
2024-11-05,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0,0.1324,0.0,0.0,0,rolling
2024-11-06,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0,0.1324,0.0,0.0,0,rolling
2024-11-07,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0,0.1324,0.0,0.0,0,rolling
2024-11-08,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0,0.1324,0.0,0.0,0,rolling
2024-11-09,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0,0.1324,0.0,0.0,0,rolling
2024-11-10,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0437,0.1324,0.0,0.0,0,rolling
2024-11-11,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0,0.0,0.0,0.0,0,rolling
2024-11-12,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0,0.0,0.0,0.0,0,rolling
2024-11-13,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0,0.0,0.0,0.0,0,rolling
2024-11-14,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0,0.0,0.0,0.0,0,rolling
2024-11-15,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0,0.0,1.0,1.0,0,rolling
2024-11-16,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0161,0.1324,0.0,0.0,0,rolling
2024-11-17,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0161,0.1324,0.0,0.0,0,rolling
2024-11-18,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0161,0.1324,0.0,0.0,0,rolling
2024-11-19,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0161,0.1324,0.0,0.0,0,rolling
2024-11-20,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0161,0.1324,0.0,0.0,0,rolling
2024-11-21,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0161,0.1324,0.0,0.0,0,rolling
2024-11-22,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0598,0.1324,0.0,0.0,0,rolling
2024-11-23,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0161,0.1324,0.0,0.0,0,rolling
2024-11-24,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0161,0.1324,0.0,0.0,0,rolling
2024-11-25,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0161,0.1324,0.0,0.0,0,rolling
2024-11-26,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0294,0.1324,0.0,0.0,0,rolling
2024-11-27,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0294,0.1324,0.0,0.0,0,rolling
2024-11-28,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0294,0.1324,1.0,1.0,0,rolling
2024-11-29,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0892,0.1856,0.0,0.0,1,rolling
2024-11-30,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0455,0.1856,0.0,0.0,1,rolling
2024-12-01,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0455,0.1856,0.0,0.0,0,rolling
2024-12-02,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0455,0.1856,0.0,0.0,0,rolling
2024-12-03,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0455,0.1856,0.0,0.0,0,rolling
2024-12-04,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0455,0.1856,0.0,0.0,0,rolling
2024-12-05,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0892,0.1856,0.0,0.0,0,rolling
2024-12-06,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0892,0.1856,0.0,0.0,0,rolling
2024-12-07,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0455,0.1856,0.0,0.0,0,rolling
2024-12-08,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0455,0.1856,0.0,0.0,0,rolling
2024-12-09,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0455,0.1856,0.0,0.0,0,rolling
2024-12-10,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0455,0.1856,0.0,0.0,0,rolling
2024-12-11,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0321,0.1856,0.0,0.0,0,rolling
2024-12-12,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0759,0.1856,0.0,0.0,0,rolling
2024-12-13,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0759,0.1856,0.0,0.0,0,rolling
2024-12-14,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0161,0.1856,0.0,0.0,0,rolling
2024-12-15,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0161,0.1856,0.0,0.0,0,rolling
2024-12-16,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0161,0.1856,0.0,0.0,0,rolling
2024-12-17,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0161,0.1856,0.0,0.0,0,rolling
2024-12-18,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0161,0.1856,0.0,0.0,0,rolling
2024-12-19,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0598,0.1856,0.0,0.0,0,rolling
2024-12-20,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0598,0.1856,0.0,0.0,0,rolling
2024-12-21,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0161,0.1856,0.0,0.0,0,rolling
2024-12-22,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0161,0.1856,0.0,0.0,0,rolling
2024-12-23,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0161,0.1856,0.0,0.0,0,rolling
2024-12-24,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0161,0.1856,0.0,0.0,0,rolling
2024-12-25,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0161,0.1856,0.0,0.0,0,rolling
2024-12-26,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0598,0.1856,0.0,0.0,0,rolling
2024-12-27,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0437,0.1856,0.0,0.0,0,rolling
2024-12-28,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0,0.1856,0.0,0.0,0,rolling
2024-12-29,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0,0.1856,0.0,0.0,0,rolling
2024-12-30,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0,0.1856,0.0,0.0,0,rolling
2024-12-31,841,20635,ABRILAR XAROPE 100ML,0,2.5,3.0,35.82,23.5,0.0,0.1856,0.0,0.0,0,rolling
2024-10-01,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.1402,0.4103,0.0,0.0,0,rolling
2024-10-02,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.1839,0.4103,0.0,0.0,0,rolling
2024-10-03,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.1839,0.4103,0.0,0.0,0,rolling
2024-10-04,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.2116,0.4103,0.0,0.0,0,rolling
2024-10-05,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.1679,0.4103,0.0,0.0,0,rolling
2024-10-06,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.108,0.4103,0.0,0.0,0,rolling
2024-10-07,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.148,0.4103,0.0,0.0,0,rolling
2024-10-08,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.148,0.4103,0.0,0.0,0,rolling
2024-10-09,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.1918,0.3973,0.0,0.0,0,rolling
2024-10-10,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.1918,0.3973,0.0,0.0,0,rolling
2024-10-11,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.2355,0.3973,1.0,1.0,0,rolling
2024-10-12,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.1918,0.4103,0.0,0.0,0,rolling
2024-10-13,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.148,0.4103,0.0,0.0,0,rolling
2024-10-14,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.148,0.4103,0.0,0.0,0,rolling
2024-10-15,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.1043,0.4103,0.0,0.0,0,rolling
2024-10-16,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.1918,0.4103,0.0,0.0,0,rolling
2024-10-17,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.1757,0.3973,0.0,0.0,0,rolling
2024-10-18,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.2632,0.383,0.0,0.0,0,rolling
2024-10-19,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.1757,0.3673,0.0,0.0,0,rolling
2024-10-20,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.132,0.3673,1.0,1.0,0,rolling
2024-10-21,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.148,0.383,0.0,0.0,0,rolling
2024-10-22,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.0643,0.383,0.0,0.0,0,rolling
2024-10-23,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.108,0.383,0.0,0.0,0,rolling
2024-10-24,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.108,0.383,0.0,0.0,0,rolling
2024-10-25,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.1955,0.383,0.0,0.0,0,rolling
2024-10-26,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.1357,0.383,0.0,0.0,0,rolling
2024-10-27,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.1357,0.3673,1.0,1.0,0,rolling
2024-10-28,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.092,0.383,0.0,0.0,0,rolling
2024-10-29,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.0482,0.3673,0.0,0.0,0,rolling
2024-10-30,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.092,0.3673,0.0,0.0,0,rolling
2024-10-31,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.1053,0.3673,0.0,0.0,0,rolling
2024-11-01,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.1928,0.3499,0.0,0.0,0,rolling
2024-11-02,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.1053,0.3499,1.0,1.0,0,rolling
2024-11-03,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.2089,0.3499,0.0,0.0,0,rolling
2024-11-04,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.0776,0.3499,0.0,0.0,0,rolling
2024-11-05,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.0776,0.3499,0.0,0.0,0,rolling
2024-11-06,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.1214,0.3499,0.0,0.0,0,rolling
2024-11-07,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.0776,0.3499,0.0,0.0,0,rolling
2024-11-08,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.2089,0.3499,0.0,0.0,0,rolling
2024-11-09,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.1053,0.3307,0.0,0.0,0,rolling
2024-11-10,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.1928,0.3307,0.0,0.0,0,rolling
2024-11-11,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.0615,0.3307,1.0,1.0,0,rolling
2024-11-12,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.0776,0.3499,0.0,0.0,0,rolling
2024-11-13,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.1214,0.3499,0.0,0.0,0,rolling
2024-11-14,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.0776,0.3307,0.0,0.0,0,rolling
2024-11-15,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.1518,0.3307,0.0,0.0,0,rolling
2024-11-16,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.108,0.3307,0.0,0.0,0,rolling
2024-11-17,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.1955,0.3307,0.0,0.0,0,rolling
2024-11-18,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.092,0.3307,0.0,0.0,0,rolling
2024-11-19,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.0482,0.3307,0.0,0.0,0,rolling
2024-11-20,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.0482,0.3307,0.0,0.0,0,rolling
2024-11-21,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.0482,0.3307,0.0,0.0,0,rolling
2024-11-22,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.149,0.3307,0.0,0.0,0,rolling
2024-11-23,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.1053,0.3093,0.0,0.0,0,rolling
2024-11-24,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.1928,0.3093,0.0,0.0,0,rolling
2024-11-25,841,21141,PERCOF XAROPE 120ML,0,2.5,3.0,34.89,25.97,0.0892,0.2852,0.0,0.0,0,rolling
